-12.09802,-77.01218
-12.09490,-77.00712
-12.10066,-77.00748
-12.09612,-77.00690
-12.09802,-77.00728
-12.08884,-77.00268
-12.08876,-77.00209
-12.08869,-77.00158
-12.08853,-77.00053
-12.08808,-76.99717
-12.08837,-76.99936
-12.08822,-76.99832
-12.08994,-77.00137
-12.08989,-77.00090
-12.08861,-77.00109
-12.09046,-77.00024
-12.09307,-76.99986
-12.09111,-77.00014
-12.08983,-77.00034
-12.09257,-77.00001
-12.09285,-77.00153
-12.09398,-76.99750
-12.09505,-76.99736
-12.09552,-76.99621
-12.09554,-76.99534
-12.09546,-76.99464
-12.09382,-76.99630
-12.09315,-76.99567
-12.09216,-76.99593
-12.09885,-76.99484
-12.09758,-76.99494
-12.09933,-76.99470
-12.10781,-76.99265
-12.10803,-76.99231
-12.08494,-76.99682
-12.09527,-76.99682
-12.08999,-76.99691
-12.09220,-76.99659
-12.09226,-76.99717
-12.09168,-76.99725
-12.09213,-76.99879
-12.09270,-76.99872
-12.08966,-76.99916
-12.09145,-76.99890
-12.09137,-76.99831
-12.08945,-76.99759
-12.08828,-76.99876
-12.08948,-76.99811
-12.09453,-76.99476
-12.09706,-76.99028
-12.09719,-76.98980
-12.09673,-76.99160
-12.09456,-76.99303
-12.09503,-76.99340
-12.08717,-76.99087
-12.09321,-76.99216
-12.09261,-76.99352
-12.09502,-76.98974
-12.09319,-76.99374
-12.09073,-76.99329
-12.09016,-76.99337
-12.09271,-76.99190
-12.09204,-76.99334
-12.09148,-76.99134
-12.09131,-76.99196
-12.09124,-76.99264
-12.09192,-76.99017
-12.09337,-76.98811
-12.09265,-76.98916
-12.09229,-76.98967
-12.09170,-76.99071
-12.09239,-76.99244
-12.09223,-76.99277
-12.09067,-76.99270
-12.09006,-76.99278
-12.09093,-76.99115
-12.09138,-76.99003
-12.09215,-76.98888
-12.09183,-76.98936
-12.09004,-76.99099
-12.09113,-76.99051
-12.09453,-76.99147
-12.09394,-76.99117
-12.09272,-76.99048
-12.08705,-76.98965
-12.08702,-76.98965
-12.09436,-76.98833
-12.09379,-76.98908
-12.09083,-76.99385
-12.09187,-76.99386
-12.09229,-76.99452
-12.09174,-76.99453
-12.09092,-76.99463
-12.09035,-76.99474
-12.09042,-76.99531
-12.09288,-76.99498
-12.09225,-76.99504
-12.09133,-76.99518
-12.08913,-76.99551
-12.09142,-76.99585
-12.08874,-76.99079
-12.08886,-76.99354
-12.08878,-76.99296
-12.08814,-76.99305
-12.08782,-76.99082
-12.08774,-76.99014
-12.08778,-76.98958
-12.08812,-76.98842
-12.08963,-76.98561
-12.08929,-76.98613
-12.08757,-76.99374
-12.08785,-76.99567
-12.08749,-76.99314
-12.08740,-76.99260
-12.08670,-76.98514
-12.08689,-76.98461
-12.08688,-76.98839
-12.08753,-76.98824
-12.08866,-76.98859
-12.08835,-76.98782
-12.08676,-76.98714
-12.08741,-76.98717
-12.08796,-76.98590
-12.08841,-76.98478
-12.08819,-76.98537
-12.08790,-76.98752
-12.09045,-76.98762
-12.08899,-76.98659
-12.08843,-76.98624
-12.08988,-76.98727
-12.09586,-76.98919
-12.09674,-76.98925
-12.09733,-76.98923
-12.08698,-76.98465
-12.10058,-76.98934
-12.10118,-76.98953
-12.10727,-76.99201
-12.10673,-76.99176
-12.09565,-76.98988
-12.09079,-76.98714
-12.09299,-76.98866
-12.09128,-76.98754
-12.08897,-76.98958
-12.09100,-76.98808
-12.09073,-76.98860
-12.09308,-76.99001
-12.09352,-76.99156
-12.09820,-76.99229
-12.09989,-76.98911
-12.09861,-76.99093
-12.09952,-76.98974
-12.09881,-76.98922
-12.09833,-76.99149
-12.09923,-76.99232
-12.09885,-76.98976
-12.09775,-76.98983
-12.09722,-76.99186
-12.09818,-76.99201
-12.09960,-76.99056
-12.10005,-76.99095
-12.10082,-76.99004
-12.09886,-76.99617
-12.09887,-76.99555
-12.09886,-76.99680
-12.09883,-76.99870
-12.09884,-76.99873
-12.09917,-76.99018
-12.09885,-76.99336
-12.09755,-76.99335
-12.09758,-76.99431
-12.09818,-76.99335
-12.10194,-76.99056
-12.10137,-76.99029
-12.09968,-76.99268
-12.10048,-76.99133
-12.09986,-76.99619
-12.09987,-76.99547
-12.09932,-76.99680
-12.10440,-76.99659
-12.10283,-76.99668
-12.10610,-76.99631
-12.09949,-76.99816
-12.10003,-76.99801
-12.09928,-76.99906
-12.09883,-76.99873
-12.09656,-77.00627
-12.09687,-77.00694
-12.09657,-77.00787
-12.09514,-77.00833
-12.09572,-77.00819
-12.09810,-77.00903
-12.09860,-77.00740
-12.09829,-77.00844
-12.09942,-77.00745
-12.09930,-77.00946
-12.09908,-77.00887
-12.09661,-77.00972
-12.09580,-77.00962
-12.10054,-77.01043
-12.10163,-77.01009
-12.09548,-77.00901
-12.09870,-77.01121
-12.09689,-77.01059
-12.10060,-77.01111
-12.09860,-77.01191
-12.09878,-77.01057
-12.09658,-77.01119
-12.10298,-77.01145
-12.10202,-77.01146
-12.10259,-77.01052
-12.10192,-77.00968
-12.10188,-77.00966
-12.10515,-77.00923
-12.10230,-77.00913
-12.10172,-77.00626
-12.10225,-76.99670
-12.10188,-77.00966
-12.10135,-77.00806
-12.10161,-77.00685
-12.10201,-77.00505
-12.10200,-77.00450
-12.10202,-77.00337
-12.10224,-76.99885
-12.10224,-77.00687
-12.10415,-77.00881
-12.10515,-77.00862
-12.10458,-77.00872
-12.10197,-77.00815
-12.10272,-77.00826
-12.10285,-77.00688
-12.10301,-77.00687
-12.10400,-77.00688
-12.10302,-77.00564
-12.10401,-77.00627
-12.10401,-77.00564
-12.10189,-77.00562
-12.10517,-77.00564
-12.10302,-77.00505
-12.10401,-77.00507
-12.10516,-77.00507
-12.10301,-77.00451
-12.10401,-77.00450
-12.10257,-77.00449
-12.10515,-77.00450
-12.10457,-77.00450
-12.10258,-77.00337
-12.10320,-77.00339
-12.10340,-76.99667
-12.10318,-77.00450
-12.10340,-76.99996
-12.10339,-76.99864
-12.10343,-76.99545
-12.10520,-77.00112
-12.10520,-77.00183
-12.10517,-76.99438
-12.10459,-77.00627
-12.10459,-77.00193
-12.10521,-76.99972
-12.10464,-76.99979
-12.10453,-76.99844
-12.10510,-76.99832
-12.10282,-76.99878
-12.10567,-76.99823
-12.10341,-76.99736
-12.10501,-76.99709
-12.10437,-76.99502
-12.10284,-76.99503
-12.10172,-76.99672
-12.10115,-76.99460
-12.10113,-76.99674
-12.10112,-76.99525
-12.10224,-76.99513
-12.10338,-76.99486
-12.10171,-76.99520
-12.10478,-76.99409
-12.10768,-76.99309
-12.10522,-76.99374
-12.10441,-76.99356
-12.10567,-76.99462
-12.10562,-76.99759
-12.10555,-76.99640
-12.10620,-76.99488
-12.10678,-76.99742
-12.10681,-76.99801
-12.10681,-76.99512
-12.10698,-76.99799
-12.10692,-76.99864
-12.10685,-76.99864
-12.10616,-76.99866
-12.10613,-76.99815
-12.10644,-76.99864
-12.10649,-76.99972
-12.10580,-77.00047
-12.10653,-77.00039
-12.10697,-76.99451
-12.10650,-76.99429
-12.10585,-76.99265
-12.10617,-76.99315
-12.10707,-76.99291
-12.10821,-76.99190
-12.10843,-76.99150
-12.09623,-76.98852
-12.10662,-76.99109
-12.10664,-76.99106
-12.10413,-76.98977
-12.10400,-76.98971
-12.09316,-76.98692
-12.10750,-76.99155
-12.10696,-76.99128
-12.10683,-76.99063
-12.10702,-76.98968
-12.10800,-76.99125
-12.10703,-76.99016
-12.10812,-76.99069
-12.10515,-76.99029
-12.10646,-76.98971
-12.10638,-76.98876
-12.10464,-76.98891
-12.09314,-76.98652
-12.09231,-76.98658
-12.09156,-76.98601
-12.08442,-76.99314
-12.08479,-76.99489
-12.08497,-76.99604
-12.08484,-76.99621
-12.08663,-76.99462
-12.08532,-76.99482
-12.08545,-76.99560
-12.08603,-76.99470
-12.08547,-76.99596
-12.08432,-76.99628
-12.08414,-76.99499
-12.08395,-76.99371
-12.08366,-76.99505
-12.08346,-76.99382
-12.107254,-77.010354
-12.107106,-77.009611
-12.107007,-77.008842
-12.107020,-77.007193
-12.105805,-77.009067
-12.105763,-77.007093
-12.105795,-77.005892
-12.105845,-77.004151
-12.105845,-77.003547
-12.105847,-77.002407
-12.105808,-77.001099
-12.107884,-77.010280
-12.107692,-77.009191
-12.107559,-77.008749
-12.107545,-77.008440
-12.107532,-77.008655
-12.107464,-77.007938
-12.106882,-77.007009
-12.106684,-77.003973
-12.107345,-77.003072
-12.108055,-77.002225
-12.108611,-77.000918
-12.108726,-77.001308
-12.106209,-77.002397
-12.108326,-77.000958
-12.108613,-77.009044
-12.108588,-77.008661
-12.108570,-77.008345
-12.108706,-77.007863
-12.106566,-77.002337
-12.108221,-77.003778
-12.108731,-77.004167
-12.109091,-77.004478
-12.109981,-77.005208
-12.110797,-77.005850
-12.107202,-77.001511
-12.108924,-77.002884
-12.107530,-77.004617
-12.109603,-77.002033
-12.108844,-77.000800
-12.109757,-77.003611
-12.108435,-77.005374
-12.110451,-77.002719
-12.111750,-77.002367
-12.109285,-77.006086
-12.109269,-77.007527
-12.109183,-77.006499
-12.110670,-77.004347
-12.111358,-77.003503
-12.111900,-77.003441
-12.111473,-77.005018
-12.112095,-77.006284
-12.106992,-76.999551
-12.108219,-76.999452
-12.109323,-76.999366
-12.110552,-76.999277
-12.111641,-76.999204
-12.109387,-77.000511
-12.106896,-76.998006
-12.108026,-76.997070
-12.108976,-76.996337
-12.110077,-76.995359
-12.111310,-76.994319
-12.110908,-76.994544
-12.106808,-76.995124
-12.107076,-76.994550
-12.107713,-76.994655
-12.108224,-76.994792
-12.108641,-76.995030
-12.109945,-76.994671
-12.110372,-76.994277
-12.108251,-76.993341
-12.108707,-76.993552
-12.108993,-76.994228
-12.109206,-76.993770
-12.109366,-76.993255
-12.107677,-76.993091
-12.108150,-76.998572
-12.108108,-76.997601
-12.110514,-76.998376
-12.110414,-76.997464
-12.110384,-76.996550
-12.111496,-76.996445
-12.112195,-77.007191
-12.112630,-77.007140
-12.113003,-77.007110
-12.113467,-77.007078
-12.114800,-77.006905
-12.117138,-77.006048
-12.117811,-77.005539
-12.120734,-77.003560
-12.120609,-77.003037
-12.120530,-77.002533
-12.120420,-77.001606
-12.120235,-77.000179
-12.119959,-76.998321
-12.119918,-76.997617
-12.117750,-76.996824
-12.117294,-76.996646
-12.115186,-76.995952
-12.115031,-76.997095
-12.114430,-76.995250
-12.111445,-76.993977
-12.112541,-77.006045
-12.112933,-77.006019
-12.112999,-77.005474
-12.113682,-77.004669
-12.114031,-77.004319
-12.112182,-77.005522
-12.113447,-77.006532
-12.113399,-77.005990
-12.114355,-77.004626
-12.114708,-77.004295
-12.115034,-77.003908
-12.114824,-77.006450
-12.115887,-77.006144
-12.116296,-77.005824
-12.112200,-77.006075
-12.113765,-77.005897
-12.114776,-77.005880
-12.115325,-77.005579
-12.114666,-77.004904
-12.112647,-77.003371
-12.112016,-77.003392
-12.115811,-77.005321
-12.113429,-77.002958
-12.112674,-77.002681
-12.116833,-77.005645
-12.116489,-77.005304
-12.116166,-77.005023
-12.115589,-77.004427
-12.114708,-77.003537
-12.114356,-77.003205
-12.114055,-77.002588
-12.117382,-77.005063
-12.118593,-77.004334
-12.119038,-77.004062
-12.119475,-77.003780
-12.119896,-77.003504
-12.116101,-77.004276
-12.116651,-77.003721
-12.116951,-77.003407
-12.117282,-77.003055
-12.117632,-77.002650
-12.117944,-77.002401
-12.118500,-77.002228
-12.119017,-77.002140
-12.119463,-77.001947
-12.119752,-77.001786
-12.119939,-77.001697
-12.119729,-77.000232
-12.119559,-76.999243
-12.119450,-76.998425
-12.112618,-77.002207
-12.112581,-77.001735
-12.112576,-77.001220
-12.112526,-77.000751
-12.112513,-77.000258
-12.111965,-77.002247
-12.113499,-77.002127
-12.113851,-77.002105
-12.114296,-77.002103
-12.114768,-77.001993
-12.115442,-77.001832
-12.113696,-77.001463
-12.114553,-77.001201
-12.113578,-77.000986
-12.114441,-77.000747
-12.113452,-77.000498
-12.114296,-77.000273
-12.114771,-77.000138
-12.115217,-77.000090
-12.116153,-76.999771
-12.113638,-77.002713
-12.114307,-77.002585
-12.114661,-77.002515
-12.115115,-77.002432
-12.115587,-77.002335
-12.116025,-77.002944
-12.115296,-77.001335
-12.115888,-77.004118
-12.116796,-77.004984
-12.115755,-77.003957
-12.115424,-77.003614
-12.114944,-77.003233
-12.114714,-77.002820
-12.115700,-77.003300
-12.117348,-77.004437
-12.117668,-77.004748
-12.117986,-77.004405
-12.118306,-77.004083
-12.118670,-77.003702
-12.119111,-77.003235
-12.117962,-77.003710
-12.116934,-77.002747
-12.116619,-77.002406
-12.118361,-77.003346
-12.118845,-77.002806
-12.118591,-77.003045
-12.119674,-77.003101
-12.119370,-77.002659
-12.118913,-77.001715
-12.118869,-77.001106
-12.118764,-77.000508
-12.118677,-76.999931
-12.118601,-76.999378
-12.120327,-77.002672
-12.119330,-77.001044
-12.119231,-77.000459
-12.119173,-76.999867
-12.118001,-77.001811
-12.118457,-77.001742
-12.118924,-77.001725
-12.116516,-77.000996
-12.116952,-77.000653
-12.117374,-77.000428
-12.117814,-77.000336
-12.118260,-77.000264
-12.118158,-76.999481
-12.117930,-77.001356
-12.117841,-77.000819
-12.117723,-76.999529
-12.117660,-76.999347
-12.117592,-76.998824
-12.117219,-77.001712
-12.114647,-77.001511
-12.115108,-77.001374
-12.115543,-77.001240
-12.116207,-77.000835
-12.116309,-77.000240
-12.116036,-76.999253
-12.116850,-77.001358
-12.116697,-76.999644
-12.117151,-76.999545
-12.113901,-76.995328
-12.112156,-76.995423
-12.111474,-76.995453
-12.119228,-76.998187
-12.118703,-76.997666
-12.118247,-76.997492
-12.117952,-76.997402
-12.117636,-76.997217
-12.117131,-76.996956
-12.118769,-76.998265
-12.118295,-76.998354
-12.118171,-76.997871
-12.116803,-76.998246
-12.115878,-76.998510
-12.117121,-76.997635
-12.116664,-76.997781
-12.116103,-76.997921
-12.115741,-76.998043
-12.115267,-76.998181
-12.114620,-76.998328
-12.114159,-76.998473
-12.113398,-76.998685
-12.116009,-76.998992
-12.115498,-76.999142
-12.115370,-76.998645
-12.115031,-76.997208
-12.116007,-76.997482
-12.117007,-76.997192
-12.114550,-76.997179
-12.114494,-76.996907
-12.114277,-76.998951
-12.113433,-76.999147
-12.114406,-76.999412
-12.114044,-76.997993
-12.114067,-76.997513
-12.114004,-76.997006
-12.113947,-76.996575
-12.113889,-76.995794
-12.111552,-76.997299
-12.112242,-76.997227
-12.112761,-76.997133
-12.113346,-76.998079
-12.113312,-76.997583
-12.112698,-76.996586
-12.112192,-76.995944
-12.112680,-76.995915
-12.113479,-76.999704
-12.119101,-76.999319
-12.116791,-77.000075
-12.116560,-76.999088
-12.115345,-77.000488
-12.114139,-76.999764
-12.113305,-76.999983
-12.111337,-76.993574
-12.112449,-76.993936
-12.113406,-76.994430
-12.114080,-76.994791
-12.115333,-76.995390
-12.115874,-76.995675
-12.117405,-76.996533
-12.118274,-76.996907
-12.119898,-76.997500
-12.111215,-76.991845
-12.111207,-76.990751
-12.111152,-76.989635
-12.111081,-76.988546
-12.111013,-76.987508
-12.110779,-76.984483
-12.110697,-76.982978
-12.110598,-76.981457
-12.110522,-76.980322
-12.110438,-76.979558
-12.110417,-76.979314
-12.110322,-76.978297
-12.120026,-76.996924
-12.120595,-76.995390
-12.120745,-76.994901
-12.121167,-76.993796
-12.121534,-76.992860
-12.121925,-76.992461
-12.123340,-76.991020
-12.123949,-76.990333
-12.122154,-76.989455
-12.120963,-76.988503
-12.120580,-76.987980
-12.119789,-76.988464
-12.118682,-76.988984
-12.118113,-76.989389
-12.117022,-76.990137
-12.115793,-76.990907
-12.115045,-76.991420
-12.114445,-76.991790
-12.113146,-76.992613
-12.113532,-76.993222
-12.114112,-76.992860
-12.114807,-76.992428
-12.114327,-76.993131
-12.114474,-76.994161
-12.114833,-76.993694
-12.115331,-76.993246
-12.115976,-76.992757
-12.116600,-76.992213
-12.115707,-76.994954
-12.116629,-76.994130
-12.117550,-76.993278
-12.117996,-76.992714
-12.118670,-76.992105
-12.119239,-76.991486
-12.119687,-76.991046
-12.116377,-76.995225
-12.117040,-76.994528
-12.117928,-76.993636
-12.118277,-76.993341
-12.119055,-76.992501
-12.119708,-76.991875
-12.120115,-76.991457
-12.117607,-76.996024
-12.118472,-76.996342
-12.118657,-76.995804
-12.118854,-76.995222
-12.119047,-76.994793
-12.119288,-76.994398
-12.116146,-76.991569
-12.117041,-76.992737
-12.117397,-76.990741
-12.118626,-76.989874
-12.119245,-76.990501
-12.120401,-76.991724
-12.121132,-76.992523
-12.119212,-76.989626
-12.119622,-76.990083
-12.120386,-76.990851
-12.120788,-76.991276
-12.121178,-76.991682
-12.121492,-76.992002
-12.119890,-76.988830
-12.119611,-76.989234
-12.121861,-76.989995
-12.116769,-76.995617
-12.119523,-76.996743
-12.117462,-76.994937
-12.117857,-76.994556
-12.119539,-76.995024
-12.120064,-76.995239
-12.120251,-76.994720
-12.118699,-76.993743
-12.120384,-76.993290
-12.122867,-76.990584
-12.122432,-76.990313
-12.121866,-76.989988
-12.121381,-76.989693
-12.120284,-76.989911
-12.116741,-76.991204
-12.118131,-76.990311
-12.115215,-76.994506
-12.119230,-76.995989
-12.119715,-76.996140
-12.117566,-76.992278
-12.118809,-76.991026
-12.120142,-76.992318
-12.120709,-76.992906
-12.120799,-76.990437
-12.114227,-76.977924
-12.115124,-76.977831
-12.116800,-76.977610
-12.119135,-76.977483
-12.120452,-76.977426
-12.124501,-76.977320
-12.124985,-76.977330
-12.125412,-76.977339
-12.125898,-76.977314
-12.127634,-76.977230
-12.128246,-76.977412
-12.129786,-76.978193
-12.130721,-76.979089
-12.129756,-76.981772
-12.130311,-76.980315
-12.121515,-76.987147
-12.122903,-76.985726
-12.124102,-76.984413
-12.125067,-76.983351
-12.126051,-76.982374
-12.127362,-76.981477
-12.129146,-76.981518
-12.112203,-76.991773
-12.112595,-76.991716
-12.113024,-76.991706
-12.112090,-76.990676
-12.112510,-76.990631
-12.112932,-76.990587
-12.112038,-76.989572
-12.112879,-76.989505
-12.112781,-76.988443
-12.112748,-76.987353
-12.114405,-76.987310
-12.115328,-76.987216
-12.117163,-76.987123
-12.117619,-76.987048
-12.118063,-76.986749
-12.118558,-76.986376
-12.119041,-76.985550
-12.119366,-76.984936
-12.119618,-76.984477
-12.111760,-76.984433
-12.113375,-76.984403
-12.115077,-76.984213
-12.115434,-76.984100
-12.116985,-76.983976
-12.118866,-76.984062
-12.120536,-76.984633
-12.121073,-76.984812
-12.122353,-76.985327
-12.111684,-76.982931
-12.111668,-76.981600
-12.114124,-76.982835
-12.112028,-76.980195
-12.111921,-76.979396
-12.112590,-76.979281
-12.113096,-76.979171
-12.114371,-76.979061
-12.115242,-76.979343
-12.116005,-76.980226
-12.116692,-76.980674
-12.117350,-76.981484
-12.118063,-76.982229
-12.118721,-76.982825
-12.119440,-76.983412
-12.112968,-76.978168
-12.112683,-76.986584
-12.115290,-76.991055
-12.117098,-76.989880
-12.116800,-76.989391
-12.117885,-76.989370
-12.118442,-76.988589
-12.118161,-76.988138
-12.120947,-76.986704
-12.120491,-76.986350
-12.119728,-76.985875
-12.117776,-76.985109
-12.117058,-76.985098
-12.115959,-76.985187
-12.115138,-76.985224
-12.114296,-76.985286
-12.113418,-76.985334
-12.111865,-76.985484
-12.123609,-76.983964
-12.121098,-76.981541
-12.119163,-76.979509
-12.124582,-76.982906
-12.122097,-76.980506
-12.121116,-76.979449
-12.125579,-76.981800
-12.127207,-76.980801
-12.127099,-76.980366
-12.127509,-76.979173
-12.127759,-76.978592
-12.127974,-76.978061
-12.129554,-76.978668
-12.129681,-76.980068
-12.129324,-76.980934
-12.115840,-76.978657
-12.116257,-76.979025
-12.117278,-76.980012
-12.118729,-76.981459
-12.120035,-76.982725
-12.121119,-76.983760
-11.973777,-77.087274
-11.974683,-77.088670
-11.978102,-77.092518
-11.981555,-77.096427
-11.975297,-77.086645
-11.975591,-77.086293
-11.975904,-77.085905
-11.976137,-77.085427
-11.976330,-77.084955
-11.976554,-77.083834
-11.976878,-77.083214
-11.977315,-77.081232
-11.977589,-77.080122
-11.977777,-77.079671
-11.978032,-77.078415
-11.978180,-77.077738
-11.978457,-77.076190
-11.978684,-77.075169
-11.978935,-77.074110
-11.978970,-77.073013
-11.978782,-77.072372
-11.978657,-77.071696
-11.978326,-77.068980
-11.981578,-77.095312
-11.981714,-77.093866
-11.978394,-77.076172
-11.978632,-77.075156
-11.978816,-77.074113
-11.978782,-77.073032
-11.978670,-77.072424
-11.978575,-77.071714
-11.978165,-77.069018
-11.981669,-77.095334
-11.981761,-77.093869
-11.981767,-77.093786
-11.981817,-77.093317
-11.982074,-77.090554
-11.982211,-77.089419
-11.982240,-77.088943
-11.982428,-77.087344
-11.982469,-77.085735
-11.982880,-77.081099
-11.983134,-77.078623
-11.983248,-77.076495
-11.983295,-77.075911
-11.983353,-77.075282
-11.983447,-77.074234
-11.983544,-77.073256
-11.983617,-77.072421
-11.983722,-77.071298
-11.984105,-77.065188
-11.988974,-77.105123
-11.982104,-77.090553
-11.983726,-77.093441
-11.983990,-77.089289
-11.989013,-77.092295
-11.989480,-77.092161
-11.988651,-77.095995
-11.988856,-77.093385
-11.987754,-77.091082
-11.987167,-77.090151
-11.987751,-77.091086
-11.986502,-77.088973
-11.986612,-77.088540
-11.988004,-77.086689
-11.988794,-77.085145
-11.987440,-77.087726
-11.988470,-77.085793
-11.988799,-77.085149
-12.09465,-77.00591
-12.09452,-77.00429
-12.09455,-77.00272
-12.09427,-77.00021
-12.09363,-77.00969
-12.09317,-76.99568
-12.09569,-76.99110
-12.09635,-76.98631
-12.09410,-77.00597
-12.09081,-77.00240
-12.09072,-77.00183
-12.09353,-77.00604
-12.09123,-77.00484
-12.09032,-76.99907
-12.09024,-76.99848
-12.08941,-76.99084
-12.08943,-76.99286
-12.08952,-76.99020
-12.08980,-76.99540
-12.09111,-76.98661
-12.09156,-76.98603
-12.09148,-76.98580
-12.09441,-77.00604
-12.09521,-77.00583
-12.09782,-77.00598
-12.10302,-77.00625
-12.10516,-77.00627
-12.09510,-77.00431
-12.09451,-77.00265
-12.09087,-77.00316
-12.09518,-77.00255
-12.08830,-77.00352
-12.08891,-77.00332
-12.10321,-77.00129
-12.10658,-77.00078
-12.10578,-77.00089
-12.09480,-77.00003
-12.09547,-77.00001
-12.09663,-77.00002
-12.09912,-77.00033
-12.09395,-76.99914
-12.09456,-76.99904
-12.08783,-77.00003
-12.08844,-76.99993
-12.09512,-77.00179
-12.09517,-77.00326
-12.09514,-77.00521
-12.09471,-76.99940
-12.09454,-76.99890
-12.09380,-76.99566
-12.09384,-76.99691
-12.09391,-76.99485
-12.09621,-76.99134
-12.09533,-77.00644
-12.09630,-77.00875
-12.09749,-77.00905
-12.09907,-77.00890
-12.09569,-77.00170
-12.09627,-77.00162
-12.09683,-77.00155
-12.09785,-77.00143
-12.09868,-77.00129
-12.10329,-77.00059
-12.10521,-77.00034
-12.10285,-77.00068
-12.09689,-77.00303
-12.09565,-77.00321
-12.09621,-77.00314
-12.10090,-77.00024
-12.09921,-77.00269
-12.10401,-77.00200
-12.10257,-77.00222
-12.10321,-77.00209
-12.09685,-77.00507
-12.09743,-77.00517
-12.09668,-77.00567
-12.09688,-77.00302
-12.09685,-77.00506
-12.09696,-77.00414
-12.10100,-77.00414
-12.09754,-77.00414
-12.09934,-77.00413
-12.09875,-77.00414
-12.09648,-77.00503
-12.09636,-77.00412
-12.09605,-77.00002
-12.09636,-77.00229
-12.09663,-77.00002
-12.09673,-77.00060
-12.09782,-77.00000
-12.09733,-77.00147
-12.09744,-77.00058
-12.09793,-77.00213
-12.09689,-77.00891
-12.09804,-77.00286
-12.09799,-77.00539
-12.09816,-77.00413
