11,26,-12.09743,-77.00517
12,03,-12.09668,-77.00567
12,10,-12.09688,-77.00302
12,11,-12.09685,-77.00506
13,12,-12.09696,-77.00414
13,22,-12.10100,-77.00414
13,26,-12.09754,-77.00414
13,27,-12.09934,-77.00413
13,28,-12.09875,-77.00414
15,11,-12.09648,-77.00503
15,13,-12.09636,-77.00412
17,05,-12.09605,-77.00002
17,06,-12.09636,-77.00229
18,06,-12.09663,-77.00002
18,20,-12.09673,-77.00060
19,06,-12.09782,-77.00000
19,09,-12.09733,-77.00147
20,19,-12.09744,-77.00058
21,05,-12.09793,-77.00213
21,08,-12.09689,-77.00891
21,10,-12.09804,-77.00286
21,11,-12.09799,-77.00539
21,13,-12.09816,-77.00413
21,166,-12.10505,-76.99770
21,176,-12.10282,-76.99810
21,177,-12.10178,-76.99829
21,178,-12.10134,-76.99838
21,182,-12.10621,-76.99750
22,03,-12.10095,-77.00625
22,05,-12.10095,-77.00160
22,09,-12.10101,-77.00092
22,21,-12.10036,-76.99855
22,105,-12.10280,-76.99025
22,130,-12.10008,-76.99678
22,146,-12.09924,-77.00951
22,155,-12.10076,-77.00793
22,162,-12.10140,-77.00449
22,164,-12.10134,-77.00336
22,171,-12.10091,-76.99910
23,22,-12.10023,-76.999237
23,24,-12.09957,-76.99978
26,10,-12.09744,-77.00295
27,11,-12.09915,-77.00561
29,07,-12.09295,-76.99928
29,31,-12.09339,-77.00145
30,29,-12.09343,-77.00201
31,01,-12.09403,-77.00138
31,32,-12.09132,-77.00175
31,53,-12.09003,-77.00191
33,34,-12.09338,-77.00413
33,35,-12.09341,-77.00541
33,41,-12.09413,-77.00880
33,50,-12.09387,-77.00756
35,36,-12.09268,-77.00528
36,05,-12.09251,-77.00293
36,34,-12.09266,-77.00423
36,37,-12.09259,-77.00369
37,01,-12.09401,-77.00345
37,02,-12.09099,-77.00394
37,39,-12.09035,-77.00400
38,41,-12.08922,-77.00542
39,40,-12.09161,-77.00621
40,02,-12.09190,-77.00561
41,01,-12.09465,-77.00907
41,40,-12.09113,-77.00717
41,42,-12.09008,-77.00661
41,43,-12.09060,-77.00689
41,44,-12.09167,-77.00748
41,45,-12.09222,-77.00778
42,39,-12.09087,-77.00553
43,39,-12.09114,-77.00582
44,02,-12.09246,-77.00591
45,46,-12.09278,-77.00673
46,41,-12.09335,-77.00840
46,47,-12.09319,-77.00741
47,33,-12.09379,-77.00731
48,31,-12.08814,-77.00218
48,37,-12.08844,-77.00425
48,38,-12.08861,-77.00551
48,54,-12.08799,-77.00119
48,73,-12.08656,-76.99094
48,83,-12.08638,-76.98975
48,96,-12.08680,-76.99271
48,97,-12.08648,-76.98438
48,98,-12.08625,-76.98848
48,104,-12.08610,-76.98487
48,210,-12.08639,-76.99271
48,215,-12.08650,-76.99582
49,44,-12.09122,-77.00830
49,48,-12.08886,-77.00757
49,143,-12.09348,-77.00973
49,149,-12.09802,-77.01218
50,01,-12.09490,-77.00712
50,22,-12.10066,-77.00748
50,137,-12.09612,-77.00690
50,138,-12.09802,-77.00728
51,30,-12.08884,-77.00268
51,31,-12.08876,-77.00209
51,52,-12.08869,-77.00158
51,55,-12.08853,-77.00053
51,62,-12.08808,-76.99717
51,65,-12.08837,-76.99936
51,70,-12.08822,-76.99832
52,53,-12.08994,-77.00137
53,54,-12.08989,-77.00090
54,51,-12.08861,-77.00109
55,02,-12.09046,-77.00024
55,29,-12.09307,-76.99986
55,32,-12.09111,-77.00014
55,53,-12.08983,-77.00034
55,56,-12.09257,-77.00001
56,31,-12.09285,-77.00153
57,08,-12.09398,-76.99750
58,57,-12.09505,-76.99736
58,59,-12.09552,-76.99621
58,60,-12.09554,-76.99534
58,71,-12.09546,-76.99464
59,08,-12.09382,-76.99630
60,02,-12.09315,-76.99567
60,29,-12.09216,-76.99593
60,121,-12.09885,-76.99484
60,124,-12.09758,-76.99494
60,127,-12.09933,-76.99470
60,183,-12.10781,-76.99265
60,194,-12.10803,-76.99231
60,211,-12.08494,-76.99682
61,58,-12.09527,-76.99682
62,02,-12.08999,-76.99691
62,29,-12.09220,-76.99659
63,29,-12.09226,-76.99717
63,64,-12.09168,-76.99725
64,65,-12.09213,-76.99879
65,29,-12.09270,-76.99872
65,68,-12.08966,-76.99916
66,65,-12.09145,-76.99890
67,66,-12.09137,-76.99831
68,63,-12.08945,-76.99759
69,51,-12.08828,-76.99876
70,68,-12.08948,-76.99811
71,72,-12.09453,-76.99476
72,115,-12.09706,-76.99028
72,117,-12.09719,-76.98980
72,118,-12.09673,-76.99160
73,08,-12.09456,-76.99303
73,72,-12.09503,-76.99340
73,95,-12.08717,-76.99087
74,73,-12.09321,-76.99216
74,75,-12.09261,-76.99352
74,106,-12.09502,-76.98974
75,01,-12.09319,-76.99374
75,85,-12.09073,-76.99329
75,88,-12.09016,-76.99337
76,73,-12.09271,-76.99190
76,75,-12.09204,-76.99334
77,73,-12.09148,-76.99134
77,78,-12.09131,-76.99196
77,79,-12.09124,-76.99264
77,83,-12.09192,-76.99017
77,105,-12.09337,-76.98811
77,109,-12.09265,-76.98916
77,111,-12.09229,-76.98967
77,112,-12.09170,-76.99071
78,76,-12.09239,-76.99244
79,76,-12.09223,-76.99277
79,80,-12.09067,-76.99270
79,81,-12.09006,-76.99278
80,73,-12.09093,-76.99115
80,83,-12.09138,-76.99003
80,109,-12.09215,-76.98888
80,110,-12.09183,-76.98936
81,73,-12.09004,-76.99099
82,80,-12.09113,-76.99051
83,01,-12.09453,-76.99147
83,74,-12.09394,-76.99117
83,84,-12.09272,-76.99048
83,94,-12.08705,-76.98965
83,97,-12.08702,-76.98965
84,105,-12.09436,-76.98833
84,106,-12.09379,-76.98908
85,86,-12.09083,-76.99385
86,76,-12.09187,-76.99386
87,74,-12.09229,-76.99452
87,76,-12.09174,-76.99453
87,85,-12.09092,-76.99463
88,87,-12.09035,-76.99474
88,89,-12.09042,-76.99531
89,01,-12.09288,-76.99498
89,74,-12.09225,-76.99504
89,90,-12.09133,-76.99518
89,91,-12.08913,-76.99551
90,60,-12.09142,-76.99585
91,73,-12.08874,-76.99079
91,75,-12.08886,-76.99354
92,91,-12.08878,-76.99296
92,93,-12.08814,-76.99305
93,73,-12.08782,-76.99082
93,82,-12.08774,-76.99014
93,83,-12.08778,-76.98958
93,99,-12.08812,-76.98842
93,105,-12.08963,-76.98561
93,106,-12.08929,-76.98613
95,75,-12.08757,-76.99374
95,89,-12.08785,-76.99567
95,92,-12.08749,-76.99314
96,95,-12.08740,-76.99260
97,104,-12.08670,-76.98514
97,105,-12.08689,-76.98461
98,97,-12.08688,-76.98839
99,97,-12.08753,-76.98824
99,101,-12.08866,-76.98859
100,93,-12.08835,-76.98782
100,97,-12.08676,-76.98714
100,102,-12.08741,-76.98717
102,104,-12.08796,-76.98590
102,105,-12.08841,-76.98478
102,106,-12.08819,-76.98537
103,100,-12.08790,-76.98752
104,02,-12.09045,-76.98762
104,93,-12.08899,-76.98659
104,103,-12.08843,-76.98624
104,107,-12.08988,-76.98727
105,01,-12.09586,-76.98919
105,08,-12.09674,-76.98925
105,72,-12.09733,-76.98923
105,94,-12.08698,-76.98465
105,120,-12.10058,-76.98934
105,121,-12.10118,-76.98953
105,197,-12.10727,-76.99201
105,198,-12.10673,-76.99176
106,01,-12.09565,-76.98988
106,02,-12.09079,-76.98714
106,77,-12.09299,-76.98866
106,108,-12.09128,-76.98754
107,83,-12.08897,-76.98958
108,109,-12.09100,-76.98808
110,108,-12.09073,-76.98860
111,84,-12.09308,-76.99001
112,74,-12.09352,-76.99156
113,58,-12.09820,-76.99229
113,105,-12.09989,-76.98911
113,116,-12.09861,-76.99093
113,117,-12.09952,-76.98974
114,105,-12.09881,-76.98922
115,113,-12.09833,-76.99149
115,121,-12.09923,-76.99232
117,114,-12.09885,-76.98976
117,116,-12.09775,-76.98983
118,119,-12.09722,-76.99186
119,113,-12.09818,-76.99201
120,122,-12.09960,-76.99056
121,122,-12.10005,-76.99095
121,126,-12.10082,-76.99004
121,128,-12.09886,-76.99617
121,129,-12.09887,-76.99555
121,130,-12.09886,-76.99680
121,132,-12.09883,-76.99870
121,133,-12.09884,-76.99873
122,113,-12.09917,-76.99018
123,121,-12.09885,-76.99336
123,124,-12.09755,-76.99335
124,125,-12.09758,-76.99431
125,123,-12.09818,-76.99335
126,22,-12.10194,-76.99056
126,127,-12.10137,-76.99029
127,115,-12.09968,-76.99268
127,122,-12.10048,-76.99133
128,22,-12.09986,-76.99619
129,22,-12.09987,-76.99547
130,131,-12.09932,-76.99680
130,174,-12.10440,-76.99659
130,176,-12.10283,-76.99668
130,182,-12.10610,-76.99631
131,132,-12.09949,-76.99816
132,22,-12.10003,-76.99801
133,21,-12.09928,-76.99906
133,132,-12.09883,-76.99873
134,12,-12.09656,-77.00627
136,50,-12.09687,-77.00694
137,136,-12.09657,-77.00787
139,01,-12.09514,-77.00833
139,08,-12.09572,-77.00819
140,08,-12.09810,-77.00903
140,50,-12.09860,-77.00740
140,141,-12.09829,-77.00844
141,50,-12.09942,-77.00745
142,22,-12.09930,-77.00946
142,152,-12.09908,-77.00887
143,21,-12.09661,-77.00972
143,145,-12.09580,-77.00962
143,148,-12.10054,-77.01043
144,152,-12.10163,-77.01009
145,01,-12.09548,-77.00901
145,146,-12.09870,-77.01121
145,147,-12.09689,-77.01059
145,148,-12.10060,-77.01111
146,49,-12.09860,-77.01191
146,143,-12.09878,-77.01057
147,49,-12.09658,-77.01119
149,144,-12.10298,-77.01145
149,145,-12.10202,-77.01146
150,144,-12.10259,-77.01052
151,152,-12.10192,-77.00968
151,153,-12.10188,-77.00966
151,166,-12.10515,-77.00923
152,154,-12.10230,-77.00913
153,03,-12.10172,-77.00626
153,130,-12.10225,-76.99670
153,152,-12.10188,-77.00966
153,155,-12.10135,-77.00806
153,157,-12.10161,-77.00685
153,161,-12.10201,-77.00505
153,162,-12.10200,-77.00450
153,164,-12.10202,-77.00337
153,171,-12.10224,-76.99885
154,157,-12.10224,-77.00687
154,159,-12.10415,-77.00881
154,166,-12.10515,-77.00862
154,167,-12.10458,-77.00872
155,154,-12.10197,-77.00815
155,156,-12.10272,-77.00826
156,157,-12.10285,-77.00688
157,158,-12.10301,-77.00687
157,159,-12.10400,-77.00688
158,160,-12.10302,-77.00564
159,03,-12.10401,-77.00627
159,160,-12.10401,-77.00564
160,153,-12.10189,-77.00562
160,166,-12.10517,-77.00564
161,158,-12.10302,-77.00505
161,159,-12.10401,-77.00507
161,166,-12.10516,-77.00507
162,158,-12.10301,-77.00451
162,159,-12.10401,-77.00450
162,163,-12.10257,-77.00449
162,166,-12.10515,-77.00450
162,168,-12.10457,-77.00450
163,164,-12.10258,-77.00337
164,165,-12.10320,-77.00339
165,130,-12.10340,-76.99667
165,162,-12.10318,-77.00450
165,169,-12.10340,-76.99996
165,171,-12.10339,-76.99864
165,175,-12.10343,-76.99545
166,05,-12.10520,-77.00112
166,10,-12.10520,-77.00183
166,180,-12.10517,-76.99438
167,03,-12.10459,-77.00627
168,10,-12.10459,-77.00193
169,166,-12.10521,-76.99972
169,170,-12.10464,-76.99979
170,171,-12.10453,-76.99844
171,166,-12.10510,-76.99832
171,172,-12.10282,-76.99878
171,189,-12.10567,-76.99823
173,165,-12.10341,-76.99736
173,166,-12.10501,-76.99709
174,175,-12.10437,-76.99502
176,179,-12.10284,-76.99503
177,130,-12.10172,-76.99672
178,60,-12.10115,-76.99460
178,130,-12.10113,-76.99674
178,179,-12.10112,-76.99525
179,153,-12.10224,-76.99513
179,165,-12.10338,-76.99486
179,177,-12.10171,-76.99520
179,180,-12.10478,-76.99409
179,183,-12.10768,-76.99309
179,191,-12.10522,-76.99374
180,60,-12.10441,-76.99356
180,181,-12.10567,-76.99462
181,21,-12.10562,-76.99759
181,130,-12.10555,-76.99640
182,180,-12.10620,-76.99488
183,21,-12.10678,-76.99742
183,171,-12.10681,-76.99801
183,180,-12.10681,-76.99512
183,184,-12.10698,-76.99799
183,187,-12.10692,-76.99864
185,183,-12.10685,-76.99864
185,186,-12.10616,-76.99866
186,171,-12.10613,-76.99815
188,185,-12.10644,-76.99864
188,187,-12.10649,-76.99972
189,190,-12.10580,-77.00047
190,188,-12.10653,-77.00039
191,183,-12.10697,-76.99451
191,193,-12.10650,-76.99429
192,60,-12.10585,-76.99265
192,179,-12.10617,-76.99315
193,179,-12.10707,-76.99291
194,195,-12.10821,-76.99190
194,196,-12.10843,-76.99150
195,01,-12.09623,-76.98852
195,199,-12.10662,-76.99109
195,200,-12.10664,-76.99106
195,205,-12.10413,-76.98977
195,206,-12.10400,-76.98971
195,207,-12.09316,-76.98692
197,195,-12.10750,-76.99155
198,195,-12.10696,-76.99128
200,196,-12.10683,-76.99063
200,203,-12.10702,-76.98968
201,196,-12.10800,-76.99125
202,200,-12.10703,-76.99016
202,201,-12.10812,-76.99069
203,195,-12.10515,-76.99029
203,204,-12.10646,-76.98971
204,205,-12.10638,-76.98876
205,22,-12.10464,-76.98891
207,208,-12.09314,-76.98652
208,195,-12.09231,-76.98658
209,195,-12.09156,-76.98601
210,211,-12.08442,-76.99314
211,212,-12.08479,-76.99489
211,215,-12.08497,-76.99604
211,216,-12.08484,-76.99621
212,48,-12.08663,-76.99462
212,213,-12.08532,-76.99482
213,214,-12.08545,-76.99560
214,212,-12.08603,-76.99470
215,213,-12.08547,-76.99596
216,217,-12.08432,-76.99628
217,212,-12.08414,-76.99499
217,219,-12.08395,-76.99371
218,212,-12.08366,-76.99505
218,219,-12.08346,-76.99382
220,149,-12.107254,-77.010354
220,150,-12.107106,-77.009611
220,151,-12.107007,-77.008842
220,223,-12.107020,-77.007193
221,151,-12.105805,-77.009067
221,224,-12.105763,-77.007093
221,223,-12.105795,-77.005892
221,225,-12.105845,-77.004151
221,226,-12.105845,-77.003547
221,227,-12.105847,-77.002407
221,05,-12.105808,-77.001099
222,149,-12.107884,-77.010280
222,228,-12.107692,-77.009191
222,229,-12.107559,-77.008749
222,230,-12.107545,-77.008440
222,151,-12.107532,-77.008655
222,231,-12.107464,-77.007938
222,223,-12.106882,-77.007009
223,224,-12.106684,-77.003973
225,235,-12.107345,-77.003072
225,232,-12.108055,-77.002225
225,234,-12.108611,-77.000918
225,05,-12.108726,-77.001308
225,262,-12.106209,-77.002397
226,227,-12.108326,-77.000958
227,05,-12.108613,-77.009044
228,149,-12.108588,-77.008661
229,149,-12.108570,-77.008345
230,149,-12.108706,-77.007863
231,149,-12.106566,-77.002337
232,233,-12.108221,-77.003778
232,236,-12.108731,-77.004167
232,237,-12.109091,-77.004478
232,239,-12.109981,-77.005208
232,241,-12.110797,-77.005850
232,244,-12.107202,-77.001511
233,234,-12.108924,-77.002884
234,236,-12.107530,-77.004617
235,236,-12.109603,-77.002033
236,262,-12.108844,-77.000800
236,05,-12.109757,-77.003611
238,239,-12.108435,-77.005374
239,240,-12.110451,-77.002719
239,243,-12.111750,-77.002367
239,246,-12.109285,-77.006086
240,241,-12.109269,-77.007527
241,149,-12.109183,-77.006499
241,245,-12.110670,-77.004347
241,242,-12.111358,-77.003503
241,243,-12.111900,-77.003441
241,246,-12.111473,-77.005018
242,244,-12.112095,-77.006284
245,246,-12.106992,-76.999551
247,183,-12.108219,-76.999452
247,257,-12.109323,-76.999366
247,248,-12.110552,-76.999277
247,261,-12.111641,-76.999204
247,246,-12.109387,-77.000511
248,05,-12.106896,-76.998006
249,183,-12.108026,-76.997070
249,257,-12.108976,-76.996337
249,260,-12.110077,-76.995359
249,50,-12.111310,-76.994319
249,246,-12.110908,-76.994544
249,255,-12.106808,-76.995124
250,183,-12.107076,-76.994550
251,183,-12.107713,-76.994655
251,252,-12.108224,-76.994792
251,253,-12.108641,-76.995030
251,254,-12.109945,-76.994671
251,256,-12.110372,-76.994277
251,255,-12.108251,-76.993341
252,255,-12.108707,-76.993552
253,255,-12.108993,-76.994228
254,256,-12.109206,-76.993770
254,255,-12.109366,-76.993255
254,60,-12.107677,-76.993091
255,183,-12.108150,-76.998572
257,258,-12.108108,-76.997601
257,259,-12.110514,-76.998376
258,261,-12.110414,-76.997464
259,261,-12.110384,-76.996550
260,261,-12.111496,-76.996445
260,246,-12.112195,-77.007191
263,246,-12.112630,-77.007140
263,149,-12.113003,-77.007110
263,266,-12.113467,-77.007078
263,267,-12.114800,-77.006905
263,269,-12.117138,-77.006048
263,273,-12.117811,-77.005539
263,276,-12.120734,-77.003560
263,277,-12.120609,-77.003037
263,264,-12.120530,-77.002533
264,278,-12.120420,-77.001606
264,306,-12.120235,-77.000179
264,279,-12.119959,-76.998321
264,280,-12.119918,-76.997617
264,05,-12.117750,-76.996824
264,265,-12.117294,-76.996646
265,353,-12.115186,-76.995952
265,354,-12.115031,-76.997095
265,322,-12.114430,-76.995250
265,331,-12.111445,-76.993977
265,329,-12.112541,-77.006045
265,332,-12.112933,-77.006019
265,321,-12.112999,-77.005474
265,60,-12.113682,-77.004669
265,246,-12.114031,-77.004319
266,271,-12.112182,-77.005522
267,271,-12.113447,-77.006532
267,268,-12.113399,-77.005990
267,283,-12.114355,-77.004626
267,274,-12.114708,-77.004295
268,246,-12.115034,-77.003908
269,270,-12.114824,-77.006450
269,271,-12.115887,-77.006144
269,274,-12.116296,-77.005824
269,275,-12.112200,-77.006075
269,276,-12.113765,-77.005897
270,273,-12.114776,-77.005880
270,274,-12.115325,-77.005579
270,275,-12.114666,-77.004904
271,246,-12.112647,-77.003371
271,272,-12.112016,-77.003392
271,273,-12.115811,-77.005321
271,274,-12.113429,-77.002958
272,274,-12.112674,-77.002681
274,283,-12.116833,-77.005645
274,246,-12.116489,-77.005304
275,282,-12.116166,-77.005023
275,288,-12.115589,-77.004427
275,283,-12.114708,-77.003537
276,298,-12.114356,-77.003205
276,297,-12.114055,-77.002588
276,282,-12.117382,-77.005063
276,296,-12.118593,-77.004334
276,294,-12.119038,-77.004062
276,295,-12.119475,-77.003780
276,288,-12.119896,-77.003504
277,298,-12.116101,-77.004276
278,301,-12.116651,-77.003721
278,302,-12.116951,-77.003407
278,303,-12.117282,-77.003055
278,305,-12.117632,-77.002650
279,292,-12.117944,-77.002401
279,299,-12.118500,-77.002228
279,300,-12.119017,-77.002140
279,301,-12.119463,-77.001947
279,302,-12.119752,-77.001786
279,304,-12.119939,-77.001697
279,303,-12.119729,-77.000232
279,305,-12.119559,-76.999243
279,343,-12.119450,-76.998425
279,344,-12.112618,-77.002207
279,281,-12.112581,-77.001735
280,281,-12.112576,-77.001220
281,345,-12.112526,-77.000751
281,05,-12.112513,-77.000258
283,284,-12.111965,-77.002247
283,285,-12.113499,-77.002127
283,286,-12.113851,-77.002105
283,287,-12.114296,-77.002103
283,05,-12.114768,-77.001993
284,246,-12.115442,-77.001832
284,289,-12.113696,-77.001463
284,352,-12.114553,-77.001201
284,290,-12.113578,-77.000986
284,351,-12.114441,-77.000747
284,291,-12.113452,-77.000498
285,352,-12.114296,-77.000273
285,351,-12.114771,-77.000138
286,352,-12.115217,-77.000090
286,351,-12.116153,-76.999771
287,352,-12.113638,-77.002713
287,351,-12.114307,-77.002585
287,350,-12.114661,-77.002515
287,349,-12.115115,-77.002432
287,317,-12.115587,-77.002335
288,289,-12.116025,-77.002944
288,290,-12.115296,-77.001335
288,292,-12.115888,-77.004118
288,293,-12.116796,-77.004984
288,291,-12.115755,-77.003957
291,315,-12.115424,-77.003614
291,317,-12.114944,-77.003233
292,296,-12.114714,-77.002820
292,297,-12.115700,-77.003300
292,316,-12.117348,-77.004437
292,315,-12.117668,-77.004748
292,294,-12.117986,-77.004405
292,295,-12.118306,-77.004083
293,315,-12.118670,-77.003702
297,299,-12.119111,-77.003235
298,299,-12.117962,-77.003710
298,300,-12.116934,-77.002747
298,301,-12.116619,-77.002406
298,302,-12.118361,-77.003346
298,303,-12.118845,-77.002806
301,297,-12.118591,-77.003045
301,316,-12.119674,-77.003101
301,315,-12.119370,-77.002659
302,297,-12.118913,-77.001715
303,297,-12.118869,-77.001106
304,297,-12.118764,-77.000508
305,306,-12.118677,-76.999931
305,307,-12.118601,-76.999378
305,311,-12.120327,-77.002672
305,308,-12.119330,-77.001044
305,309,-12.119231,-77.000459
305,310,-12.119173,-76.999867
305,345,-12.118001,-77.001811
306,344,-12.118457,-77.001742
308,344,-12.118924,-77.001725
308,343,-12.116516,-77.000996
309,343,-12.116952,-77.000653
310,343,-12.117374,-77.000428
311,314,-12.117814,-77.000336
311,313,-12.118260,-77.000264
311,305,-12.118158,-76.999481
312,318,-12.117930,-77.001356
312,347,-12.117841,-77.000819
312,346,-12.117723,-76.999529
312,314,-12.117660,-76.999347
312,313,-12.117592,-76.998824
313,345,-12.117219,-77.001712
314,315,-12.114647,-77.001511
314,319,-12.115108,-77.001374
314,345,-12.115543,-77.001240
314,320,-12.116207,-77.000835
314,05,-12.116309,-77.000240
315,318,-12.116036,-76.999253
317,351,-12.116850,-77.001358
317,350,-12.116697,-76.999644
317,349,-12.117151,-76.999545
317,318,-12.113901,-76.995328
317,348,-12.112156,-76.995423
317,05,-12.111474,-76.995453
318,319,-12.119228,-76.998187
320,347,-12.118703,-76.997666
320,346,-12.118247,-76.997492
321,334,-12.117952,-76.997402
321,342,-12.117636,-76.997217
321,246,-12.117131,-76.996956
322,05,-12.118769,-76.998265
322,323,-12.118295,-76.998354
322,324,-12.118171,-76.997871
322,326,-12.116803,-76.998246
322,353,-12.115878,-76.998510
322,354,-12.117121,-76.997635
323,05,-12.116664,-76.997781
324,05,-12.116103,-76.997921
324,325,-12.115741,-76.998043
325,327,-12.115267,-76.998181
325,328,-12.114620,-76.998328
326,354,-12.114159,-76.998473
326,327,-12.113398,-76.998685
326,330,-12.116009,-76.998992
326,328,-12.115498,-76.999142
326,329,-12.115370,-76.998645
326,332,-12.115031,-76.997208
326,334,-12.116007,-76.997482
326,340,-12.117007,-76.997192
328,05,-12.114550,-76.997179
329,05,-12.114494,-76.996907
329,333,-12.114277,-76.998951
329,331,-12.113433,-76.999147
330,331,-12.114406,-76.999412
331,354,-12.114044,-76.997993
331,332,-12.114067,-76.997513
332,335,-12.114004,-76.997006
333,334,-12.113947,-76.996575
333,340,-12.113889,-76.995794
334,05,-12.111552,-76.997299
334,336,-12.112242,-76.997227
334,337,-12.112761,-76.997133
334,335,-12.113346,-76.998079
334,338,-12.113312,-76.997583
334,339,-12.112698,-76.996586
335,05,-12.112192,-76.995944
335,342,-12.112680,-76.995915
335,341,-12.113479,-76.999704
336,340,-12.119101,-76.999319
337,340,-12.116791,-77.000075
338,341,-12.116560,-76.999088
339,342,-12.115345,-77.000488
339,341,-12.114139,-76.999764
340,05,-12.113305,-76.999983
343,345,-12.111337,-76.993574
347,348,-12.112449,-76.993936
347,05,-12.113406,-76.994430
348,349,-12.114080,-76.994791
351,05,-12.115333,-76.995390
352,05,-12.115874,-76.995675
355,246,-12.117405,-76.996533
355,265,-12.118274,-76.996907
355,360,-12.119898,-76.997500
265,362,-12.111215,-76.991845
265,363,-12.111207,-76.990751
265,364,-12.111152,-76.989635
265,365,-12.111081,-76.988546
265,366,-12.111013,-76.987508
265,367,-12.110779,-76.984483
265,368,-12.110697,-76.982978
265,357,-12.110598,-76.981457
355,404,-12.110522,-76.980322
355,405,-12.110438,-76.979558
355,406,-12.110417,-76.979314
355,407,-12.110322,-76.978297
355,408,-12.120026,-76.996924
355,409,-12.120595,-76.995390
355,410,-12.120745,-76.994901
355,411,-12.121167,-76.993796
355,412,-12.121534,-76.992860
355,413,-12.121925,-76.992461
355,414,-12.123340,-76.991020
355,356,-12.123949,-76.990333
357,376,-12.122154,-76.989455
357,377,-12.120963,-76.988503
357,378,-12.120580,-76.987980
357,379,-12.119789,-76.988464
357,373,-12.118682,-76.988984
357,374,-12.118113,-76.989389
357,380,-12.117022,-76.990137
357,358,-12.115793,-76.990907
358,381,-12.115045,-76.991420
358,382,-12.114445,-76.991790
358,360,-12.113146,-76.992613
360,375,-12.113532,-76.993222
360,374,-12.114112,-76.992860
360,373,-12.114807,-76.992428
360,372,-12.114327,-76.993131
360,371,-12.114474,-76.994161
360,370,-12.114833,-76.993694
360,369,-12.115331,-76.993246
360,361,-12.115976,-76.992757
362,361,-12.116600,-76.992213
362,383,-12.115707,-76.994954
362,369,-12.116629,-76.994130
363,383,-12.117550,-76.993278
364,385,-12.117996,-76.992714
364,383,-12.118670,-76.992105
364,369,-12.119239,-76.991486
364,370,-12.119687,-76.991046
364,371,-12.116377,-76.995225
365,385,-12.117040,-76.994528
365,386,-12.117928,-76.993636
365,371,-12.118277,-76.993341
365,387,-12.119055,-76.992501
365,388,-12.119708,-76.991875
365,389,-12.120115,-76.991457
365,373,-12.117607,-76.996024
366,376,-12.118472,-76.996342
366,386,-12.118657,-76.995804
366,371,-12.118854,-76.995222
366,378,-12.119047,-76.994793
366,388,-12.119288,-76.994398
366,390,-12.116146,-76.991569
366,373,-12.117041,-76.992737
367,376,-12.117397,-76.990741
368,376,-12.118626,-76.989874
368,386,-12.119245,-76.990501
368,391,-12.120401,-76.991724
368,377,-12.121132,-76.992523
368,378,-12.119212,-76.989626
371,384,-12.119622,-76.990083
371,397,-12.120386,-76.990851
372,384,-12.120788,-76.991276
373,384,-12.121178,-76.991682
373,398,-12.121492,-76.992002
373,381,-12.119890,-76.988830
373,396,-12.119611,-76.989234
374,375,-12.121861,-76.989995
374,398,-12.116769,-76.995617
374,401,-12.119523,-76.996743
374,381,-12.117462,-76.994937
